POLY_0_0_15;30.0000000000001;34.0000010202805;-1315;29.9622732593596;34.6717878769004;-1315;29.849567473091;35.3351266240184;-1315;29.6632999818503;35.9816753920115;-1315;29.4058132074146;36.6033034549859;-1315;29.0803451953698;37.1921934793725;-1315;28.6909888948083;37.7409398314329;-1315;28.2426406871194;38.2426417073998;-1315;27.7409388111525;38.6909899150887;-1315;27.1921924590921;39.0803462156502;-1315;26.6033024347054;39.405814227695;-1315;25.9816743717311;39.6633010021307;-1315;25.335125603738;39.8495684933715;-1315;24.6717868566199;39.96227427964;-1315;24.0000000000001;40.0000010202805;-1315
POLY_0_0_30;24.0000000000001;40.0000010202805;1315.0000000001;24.6717868566199;39.96227427964;1315.0000000001;25.335125603738;39.8495684933715;1315.0000000001;25.9816743717311;39.6633010021307;1315.0000000001;26.6033024347054;39.405814227695;1315.0000000001;27.1921924590921;39.0803462156502;1315.0000000001;27.7409388111525;38.6909899150887;1315.0000000001;28.2426406871194;38.2426417073998;1315.0000000001;28.6909888948083;37.7409398314329;1315.0000000001;29.0803451953698;37.1921934793725;1315.0000000001;29.4058132074146;36.6033034549859;1315.0000000001;29.6632999818503;35.9816753920115;1315.0000000001;29.849567473091;35.3351266240184;1315.0000000001;29.9622732593596;34.6717878769004;1315.0000000001;30.0000000000001;34.0000010202805;1315.0000000001
POLY_0_0_32;24.0000000000001;40.0000010202805;-1315;-23.9999999999999;40.0000010202805;-1315
POLY_0_0_34;-23.9999999999999;40.0000010202805;1315.0000000001;24.0000000000001;40.0000010202805;1315.0000000001
POLY_0_0_49;-23.9999999999999;40.0000010202805;-1315;-24.6717868566197;39.96227427964;-1315;-25.3351256037378;39.8495684933715;-1315;-25.9816743717309;39.6633010021307;-1315;-26.6033024347052;39.405814227695;-1315;-27.1921924590919;39.0803462156502;-1315;-27.7409388111523;38.6909899150887;-1315;-28.2426406871192;38.2426417073998;-1315;-28.6909888948081;37.7409398314329;-1315;-29.0803451953696;37.1921934793725;-1315;-29.4058132074144;36.6033034549858;-1315;-29.6632999818501;35.9816753920115;-1315;-29.8495674730908;35.3351266240184;-1315;-29.9622732593594;34.6717878769003;-1315;-29.9999999999999;34.0000010202805;-1315
POLY_0_0_64;-29.9999999999999;34.0000010202805;1315.0000000001;-29.9622732593594;34.6717878769003;1315.0000000001;-29.8495674730908;35.3351266240184;1315.0000000001;-29.6632999818501;35.9816753920115;1315.0000000001;-29.4058132074144;36.6033034549858;1315.0000000001;-29.0803451953696;37.1921934793725;1315.0000000001;-28.6909888948081;37.7409398314329;1315.0000000001;-28.2426406871192;38.2426417073998;1315.0000000001;-27.7409388111523;38.6909899150887;1315.0000000001;-27.1921924590919;39.0803462156502;1315.0000000001;-26.6033024347052;39.405814227695;1315.0000000001;-25.9816743717309;39.6633010021307;1315.0000000001;-25.3351256037378;39.8495684933715;1315.0000000001;-24.6717868566197;39.96227427964;1315.0000000001;-23.9999999999999;40.0000010202805;1315.0000000001
POLY_0_0_66;-29.9999999999999;10.0000010201714;-1375;-29.9999999999999;34.0000010202805;-1375
POLY_0_0_68;-29.9999999999999;1.02028050896763E-06;-2550;-29.9999999999999;34.0000010202805;-2550
POLY_0_0_70;-29.9999999999999;1.02028050896763E-06;-2550;-29.9999999999999;1.02031328275132E-06;-2547
POLY_0_0_72;-29.9999999999999;1.02031328275132E-06;-2547;-29.9999999999999;-33.999998979688;-2547
POLY_0_0_74;-29.9999999999999;-33.999998979688;-2493;-29.9999999999999;1.02031327831043E-06;-2493
POLY_0_0_76;-29.9999999999999;1.02031327831043E-06;-2493;-29.9999999999999;1.0203132383424E-06;-2490
POLY_0_0_78;-29.9999999999999;1.0203132383424E-06;-2490;-29.9999999999999;-33.9999989797195;-2490
POLY_0_0_80;-29.9999999999999;-33.9999989797195;2490;-29.9999999999999;1.0203132383424E-06;2490
POLY_0_0_82;-29.9999999999999;1.0203132383424E-06;2490;-29.9999999999999;1.02031327831043E-06;2493
POLY_0_0_84;-29.9999999999999;1.02031327831043E-06;2493;-29.9999999999999;-33.999998979688;2493
POLY_0_0_86;-29.9999999999999;-33.999998979688;2547;-29.9999999999999;1.02031328275132E-06;2547
POLY_0_0_88;-29.9999999999999;1.02031328275132E-06;2547;-29.9999999999999;1.02028050896763E-06;2550
POLY_0_0_90;-29.9999999999999;1.02028050896763E-06;2550;-29.9999999999999;34.0000010202805;2550
