POLY_0_0_110;-24;75;-2.48500315565447E-03;-23.96013720679;75;1.38020260863437;-23.8406812473502;75;2.75829707122915;-23.6420289423647;75;4.12722049341318;-23.364840194813;75;5.48242544924488;-23.0100357978387;75;6.8194100841483;-22.5787943759674;75;8.13373306962125;-22.0725484698345;75;9.42102835688199;-21.4929797774289;75;10.6770196804442;-20.8420135676622;75;11.8975347634407;-20.1218122848182;75;13.078519177508;-19.3347683651308;75;14.2160498111892;-18.4834962893515;75;15.306347902116;-17.5708238977072;75;16.345791589677;-16.5997829960993;75;17.3309279464746;-15.5735992847494;75;18.2584844486028;-14.4956816427475;75;19.1253798466417;-13.3696108040986;75;19.9287344012593;-12.1991274628847;75;20.6658794494152;-10.9881198470544;75;21.3343662693908;-9.74061080212165;75;21.9319742151973;-8.46074442767689;75;22.4567180933376;-7.15277231110521;75;22.9068547574199;-5.82103940424053;75;23.2808888987143;-4.46996958987265;75;23.5775780134186;-3.10405098605343;75;23.7959365301306;-1.72782103702001;75;23.935239083817;-0.345851440261369;75;23.9950229254037;1.03726704020098;75;23.9750894589811;2.4169398238694;75;23.87550490152;3.7885837765045;75;23.6966000629056;5.14764243483614;75;23.4389692470199;6.48960114267619;75;23.1034682775245;7.81000204815243;75;22.6912116549002;9.10445891224406;75;22.2035688541883;10.3686716794267;75;21.6421597757326;11.5984407620244;75;21.0088493640332;12.7896809908175;75;20.3057414125883;13.9384351855641;75;19.535171575304;15.0408873003545;75;18.6996996076868;16.0933751001326;75;17.8021008635932;17.0924023262717;75;16.8453570757832;18.0346503107945;75;15.8326464509043;18.9169890006546;75;14.7673331118082;19.7364873554572;75;13.6529559222732;20.4904230840813;75;12.4932167312548;21.1762916878566;75;11.2919680757152;21.7918147802562;75;10.0532003828838;22.3349476554678;75;8.78102871445833;22.8038860807006;75;7.47967909678431;23.1970722896651;75;6.15347448242036;23.5132001573162;75;4.80682038972452;23.7512195386693;75;3.44419026816534;23.9103397572761;75;2.0701106379726;23.9900322317724;75;0.689146053492338;23.9900322317724;75;-0.694116059803655;23.9103397572761;75;-2.07508064428392;23.7512195386693;75;-3.44916027447666;23.5132001573162;75;-4.81179039603584;23.1970722896651;75;-6.15844448873168;22.8038860807006;75;-7.48464910309563;22.3349476554678;75;-8.78599872076964;21.7918147802562;75;-10.0581703891951;21.1762916878566;75;-11.2969380820265;20.4904230840813;75;-12.4981867375661;19.7364873554572;75;-13.6579259285845;18.9169890006546;75;-14.7723031181195;18.0346503107945;75;-15.8376164572156;17.0924023262717;75;-16.8503270820945;16.0933751001326;75;-17.8070708699045;15.0408873003545;75;-18.7046696139981;13.9384351855641;75;-19.5401415816153;12.7896809908175;75;-20.3107114188996;11.5984407620244;75;-21.0138193703445;10.3686716794267;75;-21.6471297820439;9.10445891224407;75;-22.2085388604996;7.81000204815243;75;-22.6961816612115;6.4896011426762;75;-23.1084382838359;5.14764243483614;75;-23.4439392533312;3.78858377650451;75;-23.7015700692169;2.41693982386941;75;-23.8804749078314;1.03726704020098;75;-23.9800594652924;-0.345851440261365;75;-23.999992931715;-1.72782103702;75;-23.9402090901283;-3.10405098605342;75;-23.8009065364419;-4.46996958987265;75;-23.5825480197299;-5.82103940424053;75;-23.2858589050256;-7.1527723111052;75;-22.9118247637312;-8.46074442767689;75;-22.461688099649;-9.74061080212165;75;-21.9369442215087;-10.9881198470544;75;-21.3393362757022;-12.1991274628847;75;-20.6708494557265;-13.3696108040986;75;-19.9337044075707;-14.4956816427475;75;-19.1303498529531;-15.5735992847494;75;-18.2634544549141;-16.5997829960993;75;-17.335897952786;-17.5708238977073;75;-16.3507615959883;-18.4834962893515;75;-15.3113179084273;-19.3347683651308;75;-14.2210198175005;-20.1218122848182;75;-13.0834891838193;-20.8420135676622;75;-11.902504769752;-21.492979777429;75;-10.6819896867555;-22.0725484698345;75;-9.42599836319332;-22.5787943759674;75;-8.13870307593257;-23.0100357978387;75;-6.82438009045962;-23.364840194813;75;-5.4873954555562;-23.6420289423647;75;-4.1321904997245;-23.8406812473502;75;-2.76326707754047;-23.96013720679;75;-1.38517261494568;-24;75;-2.48500315565753E-03
POLY_0_0_367;4.44089209850063E-15;36.12175613622;23.9975149968443;-0.765082410655014;36.1126311420984;23.9852202537389;-1.5314739437163;36.0856933875171;23.9483324746151;-2.29808016417744;36.0415987141518;23.8868463347622;-3.06380663703203;35.9810029636779;23.800756509469;-3.82755892727368;35.9045619777711;23.6900576740248;-4.58824259989597;35.8129315981068;23.5547445037185;-5.34476321989249;35.7067676663607;23.3948116738392;-6.09610066418418;35.5871046584091;23.2103287563482;-6.84138910035593;35.4556713657424;23.0015809789538;-7.57975317596949;35.31409531831;22.7688785317629;-8.31031743244265;35.1640034490575;22.5125315347034;-9.03220641119318;35.0070226909303;22.2328501077036;-9.74454465363886;34.844779976874;21.9301443706915;-10.4464567011975;34.6789022398339;21.6047244435952;-11.1372390032904;34.5110944675743;21.2568583741353;-11.8163505994604;34.3431324271354;20.8869108703332;-12.4830620778501;34.1767043295883;20.4953819268849;-13.1366422874699;34.0134975885173;20.0827723151943;-13.7763600773304;33.8551996175069;19.6495828066655;-14.401484296442;33.7034978301414;19.1963141727024;-15.0112837938153;33.5600796400052;18.723467184709;-15.6050371108237;33.4266191619185;18.2315583480386;-16.1821145727371;33.3046612833879;17.7212541053083;-16.7419328684684;33.1956848500889;17.1932968567995;-17.2839089265997;33.1011683587891;16.6484293975928;-17.8074596757133;33.0225903062561;16.0873945227689;-18.3120020443911;32.9614291892574;15.5109350274085;-18.7969529612154;32.9191635045606;14.9197937065924;-19.2656956704028;32.8974571729317;14.3086502470459;-19.7240136364946;32.8986210136264;13.6679843775709;-20.168585598964;32.9249820247417;13.0017551059723;-20.5958446023306;32.9788618248194;12.3142909587546;-21.0022236911141;33.0625820324016;11.6099204624221;-21.3841559098339;33.1784642660299;10.8929721434793;-21.7382625167483;33.3288666239558;10.167874674194;-22.0632807818427;33.5145105748155;9.43976726068888;-22.3592252108718;33.7337621757274;8.71394046641755;-22.6261233002202;33.9848650540729;7.99566641032915;-22.8640025462724;34.2660628372331;7.29021721137277;-23.072890445413;34.5755991525895;6.60286498849751;-23.2535336064651;34.9130826402195;5.93617866542984;-23.4125952246809;35.289329906172;5.27068872449884;-23.5517208630746;35.7055902887895;4.60616693559807;-23.6709467105904;36.1600540432615;3.94847189576345;-23.7703089561726;36.6509114247773;3.30346220203093;-23.8498437887652;37.1763526885263;2.67699645143647;-23.9099015726734;37.734439997879;2.07484793072831;-23.9527316232333;38.321279857312;1.50118984529963;-23.9805768809238;38.9314530890949;0.958794321384106;-23.9955928108508;39.5595000842245;0.450387389762383;-23.9999348781205;40.1999612336975;-2.13049187848827E-02;-23.9957585478387;40.8473769285108;-0.453556573477036;-23.9849330955967;41.5079535553637;-0.850825596358029;-23.9686175424958;42.2017156198481;-1.22529200491729;-23.9482309137091;42.9250831865933;-1.57392329826465;-23.925207207557;43.6736570562847;-1.89317159477542;-23.9009804223597;44.443038029608;-2.17948901282487;-23.8769845564374;45.2288269072487;-2.4293276707883;-23.8548420802118;46.0264866650646;-2.63964253161706;-23.8356851768823;46.8306739959994;-2.81016866545302;-23.8199805676084;47.6357541347411;-2.94159658568375;-23.8081905817619;48.436091941509;-3.03461767452895;-23.8007775487147;49.2260522765223;-3.0899233142083;-23.7982037978385;50;-3.10820488694149;-23.8007775487147;50.7739477234778;-3.0899233142083;-23.8081905817619;51.563908058491;-3.03461767452895;-23.8199805676084;52.3642458652589;-2.94159658568375;-23.8356851768823;53.1693260040006;-2.81016866545301;-23.8548420802118;53.9735133349354;-2.63964253161705;-23.8769845564374;54.7711730927513;-2.4293276707883;-23.9009804223597;55.556961970392;-2.17948901282487;-23.925207207557;56.3263429437153;-1.89317159477542;-23.9482309137091;57.0749168134067;-1.57392329826465;-23.9686175424958;57.7982843801518;-1.22529200491729;-23.9849330955967;58.4920464446363;-0.850825596358028;-23.9957585478387;59.1526230714892;-0.453556573477036;-23.9999348781205;59.8000387663025;-2.13049187848822E-02;-23.9955928108508;60.4404999157755;0.450387389762383;-23.9805768809238;61.0685469109051;0.958794321384106;-23.9527316232333;61.678720142688;1.50118984529963;-23.9099015726734;62.265560002121;2.07484793072832;-23.8498437887652;62.8236473114737;2.67699645143648;-23.7703089561726;63.3490885752227;3.30346220203094;-23.6709467105904;63.8399459567385;3.94847189576345;-23.5517208630746;64.2944097112105;4.60616693559807;-23.4125952246809;64.710670093828;5.27068872449884;-23.2535336064651;65.0869173597805;5.93617866542984;-23.072890445413;65.4244008474106;6.60286498849751;-22.8640025462724;65.7339371627669;7.29021721137277;-22.6261233002202;66.0151349459272;7.99566641032915;-22.3592252108718;66.2662378242726;8.71394046641755;-22.0632807818427;66.4854894251845;9.43976726068889;-21.7382625167483;66.6711333760442;10.1678746741941;-21.3841559098339;66.8215357339701;10.8929721434793;-21.0022236911141;66.9374179675984;11.6099204624221;-20.5958446023306;67.0211381751806;12.3142909587546;-20.168585598964;67.0750179752583;13.0017551059723;-19.7240136364946;67.1013789863736;13.6679843775709;-19.2656956704029;67.1025428270683;14.3086502470459;-18.7969529612154;67.0808364954394;14.9197937065923;-18.3120020443911;67.0385708107426;15.5109350274085;-17.8074596757133;66.9774096937439;16.0873945227689;-17.2839089265997;66.8988316412109;16.6484293975928;-16.7419328684684;66.8043151499111;17.1932968567995;-16.1821145727371;66.6953387166121;17.7212541053083;-15.6050371108237;66.5733808380815;18.2315583480386;-15.0112837938153;66.4399203599948;18.723467184709;-14.401484296442;66.2965021698586;19.1963141727024;-13.7763600773304;66.1448003824931;19.6495828066655;-13.1366422874699;65.9865024114827;20.0827723151943;-12.4830620778501;65.8232956704117;20.4953819268849;-11.8163505994604;65.6568675728645;20.8869108703332;-11.1372390032904;65.4889055324257;21.2568583741353;-10.4464567011975;65.3210977601661;21.6047244435952;-9.74454465363887;65.155220023126;21.9301443706915;-9.03220641119319;64.9929773090697;22.2328501077036;-8.31031743244266;64.8359965509425;22.5125315347034;-7.57975317596951;64.68590468169;22.7688785317628;-6.84138910035595;64.5443286342576;23.0015809789538;-6.09610066418419;64.4128953415909;23.2103287563482;-5.3447632198925;64.2932323336393;23.3948116738392;-4.58824259989598;64.1870684018932;23.5547445037185;-3.8275589272737;64.0954380222289;23.6900576740248;-3.06380663703204;64.0189970363221;23.800756509469;-2.29808016417743;63.9584012858482;23.8868463347622;-1.5314739437163;63.9143066124829;23.9483324746151;-0.765082410655025;63.8873688579016;23.9852202537389;4.44089209850063E-15;63.87824386378;23.9975149968443;0.765082410655034;63.8873688579016;23.9852202537389;1.53147394371631;63.9143066124829;23.9483324746151;2.29808016417744;63.9584012858482;23.8868463347622;3.06380663703205;64.0189970363221;23.800756509469;3.8275589272737;64.0954380222289;23.6900576740248;4.58824259989599;64.1870684018932;23.5547445037185;5.34476321989251;64.2932323336393;23.3948116738392;6.0961006641842;64.4128953415909;23.2103287563482;6.84138910035596;64.5443286342576;23.0015809789538;7.57975317596952;64.68590468169;22.7688785317628;8.31031743244267;64.8359965509425;22.5125315347034;9.0322064111932;64.9929773090697;22.2328501077036;9.74454465363888;65.155220023126;21.9301443706915;10.4464567011975;65.3210977601661;21.6047244435952;11.1372390032904;65.4889055324257;21.2568583741353;11.8163505994604;65.6568675728646;20.8869108703332;12.4830620778501;65.8232956704117;20.4953819268849;13.1366422874699;65.9865024114827;20.0827723151943;13.7763600773304;66.1448003824931;19.6495828066655;14.401484296442;66.2965021698586;19.1963141727024;15.0112837938153;66.4399203599948;18.723467184709;15.6050371108237;66.5733808380815;18.2315583480386;16.1821145727371;66.6953387166121;17.7212541053083;16.7419328684684;66.8043151499111;17.1932968567995;17.2839089265997;66.8988316412109;16.6484293975928;17.8074596757133;66.9774096937439;16.0873945227689;18.3120020443911;67.0385708107426;15.5109350274085;18.7969529612154;67.0808364954394;14.9197937065923;19.2656956704029;67.1025428270683;14.3086502470459;19.7240136364946;67.1013789863736;13.6679843775709;20.168585598964;67.0750179752583;13.0017551059723;20.5958446023306;67.0211381751806;12.3142909587545;21.0022236911141;66.9374179675984;11.609920462422;21.3841559098339;66.8215357339701;10.8929721434793;21.7382625167483;66.6711333760442;10.167874674194;22.0632807818427;66.4854894251845;9.43976726068886;22.3592252108718;66.2662378242726;8.71394046641754;22.6261233002202;66.0151349459271;7.99566641032915;22.8640025462724;65.7339371627669;7.29021721137276;23.072890445413;65.4244008474106;6.60286498849751;23.2535336064651;65.0869173597805;5.93617866542985;23.4125952246809;64.710670093828;5.27068872449884;23.5517208630746;64.2944097112105;4.60616693559807;23.6709467105904;63.8399459567385;3.94847189576346;23.7703089561726;63.3490885752227;3.30346220203094;23.8498437887652;62.8236473114737;2.67699645143648;23.9099015726734;62.265560002121;2.07484793072832;23.9527316232333;61.678720142688;1.50118984529963;23.9805768809238;61.0685469109051;0.9587943213841;23.9955928108508;60.4404999157755;0.450387389762383;23.9999348781205;59.8000387663025;-2.13049187848768E-02;23.9957585478387;59.1526230714892;-0.453556573477036;23.9849330955967;58.4920464446363;-0.850825596358033;23.9686175424958;57.7982843801519;-1.22529200491729;23.9482309137091;57.0749168134067;-1.57392329826465;23.925207207557;56.3263429437153;-1.89317159477542;23.9009804223597;55.556961970392;-2.17948901282488;23.8769845564374;54.7711730927513;-2.42932767078831;23.8548420802118;53.9735133349354;-2.63964253161706;23.8356851768823;53.1693260040006;-2.81016866545302;23.8199805676084;52.3642458652589;-2.94159658568375;23.8081905817619;51.563908058491;-3.03461767452895;23.8007775487147;50.7739477234777;-3.0899233142083;23.7982037978386;50;-3.10820488694149;23.8007775487147;49.2260522765223;-3.0899233142083;23.8081905817619;48.436091941509;-3.03461767452895;23.8199805676084;47.6357541347411;-2.94159658568375;23.8356851768823;46.8306739959994;-2.81016866545302;23.8548420802118;46.0264866650646;-2.63964253161706;23.8769845564374;45.2288269072487;-2.42932767078831;23.9009804223597;44.443038029608;-2.17948901282488;23.925207207557;43.6736570562847;-1.89317159477542;23.9482309137091;42.9250831865933;-1.57392329826465;23.9686175424958;42.2017156198481;-1.22529200491729;23.9849330955967;41.5079535553637;-0.850825596358032;23.9957585478387;40.8473769285108;-0.453556573477034;23.9999348781205;40.1999612336975;-2.13049187848746E-02;23.9955928108508;39.5595000842245;0.450387389762387;23.9805768809238;38.9314530890949;0.958794321384106;23.9527316232333;38.321279857312;1.50118984529964;23.9099015726734;37.734439997879;2.07484793072833;23.8498437887652;37.1763526885263;2.6769964514365;23.7703089561726;36.6509114247773;3.30346220203094;23.6709467105904;36.1600540432615;3.94847189576346;23.5517208630746;35.7055902887895;4.60616693559808;23.4125952246809;35.289329906172;5.27068872449884;23.2535336064651;34.9130826402195;5.93617866542985;23.072890445413;34.5755991525894;6.60286498849752;22.8640025462724;34.2660628372331;7.29021721137276;22.6261233002202;33.9848650540728;7.99566641032915;22.3592252108718;33.7337621757274;8.71394046641756;22.0632807818427;33.5145105748155;9.43976726068887;21.7382625167483;33.3288666239558;10.167874674194;21.3841559098339;33.1784642660299;10.8929721434793;21.0022236911141;33.0625820324016;11.609920462422;20.5958446023306;32.9788618248194;12.3142909587546;20.168585598964;32.9249820247417;13.0017551059723;19.7240136364946;32.8986210136264;13.6679843775709;19.2656956704029;32.8974571729317;14.3086502470459;18.7969529612154;32.9191635045606;14.9197937065924;18.3120020443911;32.9614291892574;15.5109350274085;17.8074596757133;33.0225903062561;16.0873945227689;17.2839089265997;33.1011683587891;16.6484293975928;16.7419328684684;33.1956848500889;17.1932968567995;16.1821145727371;33.3046612833879;17.7212541053083;15.6050371108237;33.4266191619186;18.2315583480386;15.0112837938153;33.5600796400053;18.723467184709;14.401484296442;33.7034978301414;19.1963141727024;13.7763600773304;33.8551996175069;19.6495828066655;13.1366422874699;34.0134975885173;20.0827723151943;12.4830620778501;34.1767043295883;20.4953819268849;11.8163505994604;34.3431324271355;20.8869108703332;11.1372390032904;34.5110944675743;21.2568583741353;10.4464567011975;34.6789022398339;21.6047244435952;9.74454465363889;34.844779976874;21.9301443706915;9.0322064111932;35.0070226909303;22.2328501077036;8.31031743244266;35.1640034490575;22.5125315347034;7.57975317596953;35.31409531831;22.7688785317628;6.84138910035596;35.4556713657424;23.0015809789538;6.09610066418419;35.5871046584091;23.2103287563482;5.3447632198925;35.7067676663607;23.3948116738392;4.58824259989596;35.8129315981068;23.5547445037185;3.8275589272737;35.9045619777711;23.6900576740248;3.06380663703205;35.9810029636779;23.800756509469;2.29808016417744;36.0415987141518;23.8868463347622;1.53147394371633;36.0856933875171;23.9483324746151;0.765082410655034;36.1126311420984;23.9852202537389;4.42030640201188E-15;36.12175613622;23.9975149968443
POLY_0_0_496;23.3433676710346;0.483773205860928;-5.57807338241171;23.3467080731816;-3.34511335321395E-02;-5.56484747580458;23.356491677235;-0.55646103618453;-5.52512183048431;23.3723620796131;-1.08272901492515;-5.45882455820256;23.3939628767346;-1.60972758258289;-5.36588377071098;23.4209376650177;-2.13492925198666;-5.24622757976124;23.452930040881;-2.65580653596533;-5.09978409710499;23.489583600743;-3.16983194734783;-4.9264814344939;23.5305316946994;-3.67447964723929;-4.72624959630527;23.5748075467578;-4.16749055169147;-4.49953735536968;23.6212227988035;-4.64713245416664;-4.24801164068347;23.668761327892;-5.11173150098996;-3.97351380676426;23.716407011079;-5.55961383848663;-3.67788520812971;23.7631437254199;-5.98910561298185;-3.36296719929743;23.8079553479704;-6.39853297080077;-3.03060113478508;23.8498257557859;-6.78622205826861;-2.68262836911028;23.8878051260404;-7.15118876844458;-2.32017735819765;23.9217139472547;-7.50043081040728;-1.93605123039955;23.9507767082417;-7.83467793439927;-1.52937212849061;23.9739618643035;-8.15198841858604;-1.10200481050269;23.990237870742;-8.45042054113317;-0.655814034467652;23.9985731828594;-8.72803258020622;-0.19266455841734;23.9979362559577;-8.98288281397073;0.285578859616386;23.9872955453389;-9.21302952059227;0.77705146160167;23.9655631440475;-9.41660166495346;1.27985718722526;23.9319776791011;-9.59288493751833;1.79164021622291;23.8867186617767;-9.74210874609324;2.30969797235124;23.8300366487066;-9.86453004121736;2.83131959053197;23.7621821965227;-9.96040577342997;3.35379420568684;23.6834058618574;-10.0299928932702;3.87441095273755;23.5939582013427;-10.0735483512775;4.39045896660585;23.4940897716109;-10.0913290979908;4.89922738221346;23.3831290111092;-10.0837223644851;5.40280318685466;23.2596761224058;-10.0512579531571;5.90863391665995;23.1243325256402;-9.99421588461306;6.41505978302119;22.9777565577287;-9.91286860282771;6.92014326121217;22.8206065555879;-9.80748855177589;7.42194682650668;22.6535408561341;-9.67834817543236;7.9185329541785;22.4772177962838;-9.52571991777195;8.40796411950142;22.2922957129535;-9.34987622276944;8.88830279774924;22.0994654462744;-9.15111379697339;9.3576353366059;21.8999675355259;-8.93033927485443;9.81453748911246;21.695298408061;-8.68903664835894;10.2579387781408;21.4869215694875;-8.428704943357;10.6867615479305;21.2763005254131;-8.15084318571868;11.0999281427211;21.0648987814456;-7.85695040131408;11.4963609067522;20.8541798431925;-7.54852561601325;11.8749821842633;20.6456072162616;-7.22706785568629;12.2347143194941;20.4406444062606;-6.89407614620323;12.574479656684;20.2373626551647;-6.54524003805166;12.8986104790719;20.0337037246146;-6.17516139574685;13.2118348417256;19.831753978183;-5.78505731928496;13.5123765432163;19.6336050543376;-5.37615362735839;13.7984510386132;19.4413485915458;-4.94967613865956;14.0682737829854;19.2570762282752;-4.50685067188084;14.3200602314021;19.0828796029933;-4.04890304571467;14.5520258389323;18.9208503541677;-3.57705907885342;14.7623860606451;18.7730200219724;-3.0926383240316;14.9499287234449;18.6410849438048;-2.59746803148265;15.1141221186099;18.5266314592121;-2.09353902832076;15.2541548694234;18.4312459001055;-1.5828421522215;15.3692154478074;18.3563801225927;-1.06741573808631;15.458619232328;18.3025971773404;-0.549570592576046;15.5223116754436;18.2701453439795;-3.17073869322115E-02;15.5604279861912;18.259272894614;0.483773205860928;15.5731033761004;18.2701453439795;0.999253798654053;15.5604279861912;18.3025971773404;1.51711700429789;15.5223116754436;18.3563801225927;2.03496214980815;15.458619232328;18.4312459001055;2.55038856394333;15.3692154478074;18.5266314592121;3.06108544004258;15.2541548694234;18.6410849438048;3.56501444320446;15.1141221186099;18.7730200219724;4.06018473575341;14.9499287234449;18.9208503541677;4.54460549057524;14.7623860606452;19.0828796029933;5.01644945743651;14.5520258389323;19.2570762282752;5.4743970836027;14.3200602314021;19.4413485915458;5.91722255038141;14.0682737829855;19.6336050543376;6.34370003908025;13.7984510386132;19.831753978183;6.75260373100683;13.5123765432163;20.0337037246146;7.14270780746871;13.2118348417256;20.2373626551647;7.51278644977353;12.8986104790719;20.4406444062606;7.8616225579251;12.574479656684;20.6456072162616;8.19461426740813;12.2347143194941;20.8541798431925;8.51607202773509;11.8749821842633;21.0648987814455;8.82449681303592;11.4963609067522;21.2763005254131;9.11838959744054;11.0999281427211;21.4869215694875;9.39625135507885;10.6867615479305;21.695298408061;9.65658306008079;10.2579387781408;21.8999675355258;9.89788568657627;9.81453748911248;22.0994654462744;10.1186602086952;9.35763533660591;22.2922957129534;10.3174226344913;8.88830279774925;22.4772177962838;10.4932663294938;8.40796411950143;22.6535408561341;10.6458945871542;7.9185329541785;22.8206065555879;10.7750349634977;7.42194682650668;22.9777565577287;10.8804150145495;6.92014326121218;23.1243325256402;10.9617622963349;6.4150597830212;23.2596761224058;11.0188043648789;5.90863391665995;23.3831290111092;11.0512687762069;5.40280318685466;23.4940897716109;11.0588755097127;4.89922738221346;23.5939582013427;11.0410947629993;4.39045896660585;23.6834058618574;10.9975393049921;3.87441095273756;23.7621821965227;10.9279521851518;3.35379420568685;23.8300366487066;10.8320764529392;2.83131959053198;23.8867186617767;10.7096551578151;2.30969797235125;23.9319776791011;10.5604313492402;1.79164021622293;23.9655631440475;10.3841480766753;1.27985718722527;23.9872955453389;10.1805759323141;0.777051461601676;23.9979362559577;9.9504292256926;0.285578859616394;23.9985731828594;9.69557899192809;-0.192664558417329;23.990237870742;9.41796695285504;-0.655814034467647;23.9739618643035;9.11953483030791;-1.10200481050269;23.9507767082417;8.80222434612114;-1.52937212849061;23.9217139472547;8.46797722212915;-1.93605123039954;23.8878051260404;8.11873518016645;-2.32017735819765;23.8498257557859;7.75376846999045;-2.68262836911029;23.8079553479704;7.36607938252261;-3.03060113478508;23.7631437254199;6.95665202470367;-3.36296719929743;23.716407011079;6.52716025020848;-3.67788520812971;23.668761327892;6.07927791271179;-3.97351380676427;23.6212227988035;5.61467886588846;-4.24801164068347;23.5748075467578;5.13503696341331;-4.49953735536968;23.5305316946994;4.64202605896114;-4.72624959630528;23.489583600743;4.13737835906967;-4.9264814344939;23.452930040881;3.62335294768718;-5.09978409710499;23.4209376650177;3.1024756637085;-5.24622757976124;23.3939628767346;2.57727399430475;-5.36588377071098;23.3723620796131;2.050275426647;-5.45882455820256;23.356491677235;1.52400744790638;-5.52512183048431;23.3467080731817;1.00099754525399;-5.56484747580458;23.3433676710346;0.483773205860928;-5.57807338241171
