POLY_0_0_17;-50;38;-48,4160797830995;-49,9912790990905;38,4575020936328;-47,762978534703;-49,9690989443483;38,860784661658;-47,0734600869372;-49,93934977815;39,2063883403171;-46,3524565978549;-49,9070095781796;39,4918777979632;-45,6059897600216;-49,8768381633804;39,7148889921317;-44,8405703671383;-49,8530379509041;39,8736927110123;-44,0628930037891;-49,837634469976;39,9685253563804;-43,280237825326;-49,8321595661992;39,9999999999999;-42,5;-49,837634469976;39,9685253563804;-41,7197621746739;-49,8530379509041;39,8736927110123;-40,9371069962109;-49,8768381633804;39,7148889921317;-40,1594296328617;-49,9070095781796;39,4918777979632;-39,3940102399783;-49,93934977815;39,2063883403171;-38,6475434021451;-49,9690989443483;38,860784661658;-37,9265399130628;-49,9912790990905;38,4575020936328;-37,237021465297;-50;38;-36,5839202169005
POLY_0_0_38;-38;50;107,5;-38,9415091487341;49,9630080047975;107,5;-39,8772135804827;49,8522600871416;107,5;-40,8013443662708;49,6684390447721;107,5;-41,7082039324993;49,4126781955418;107,5;-42,592201188381;49,0865543901354;107,5;-43,4478859968745;48,6920782902604;107,5;-44,2699827765914;48,2316819722491;107,5;-45,0534230275097;47,7082039324994;107,5;-45,7933765799622;47,1248715872004;107,5;-46,4852813742385;46,4852813742386;107,5;-47,1248715872003;45,7933765799622;107,5;-47,7082039324993;45,0534230275097;107,5;-48,2316819722491;44,2699827765914;107,5;-48,6920782902604;43,4478859968745;107,5;-49,0865543901354;42,5922011883811;107,5;-49,4126781955418;41,7082039324994;107,5;-49,6684390447721;40,8013443662709;107,5;-49,8522600871416;39,8772135804828;107,5;-49,9630080047975;38,9415091487341;107,5;-50;38;107,5
POLY_0_0_59;-50;38;-107,5;-49,9630080047975;38,9415091487341;-107,5;-49,8522600871416;39,8772135804828;-107,5;-49,6684390447721;40,8013443662709;-107,5;-49,4126781955418;41,7082039324994;-107,5;-49,0865543901354;42,5922011883811;-107,5;-48,6920782902604;43,4478859968745;-107,5;-48,2316819722491;44,2699827765914;-107,5;-47,7082039324993;45,0534230275097;-107,5;-47,1248715872003;45,7933765799622;-107,5;-46,4852813742385;46,4852813742386;-107,5;-45,7933765799622;47,1248715872004;-107,5;-45,0534230275097;47,7082039324994;-107,5;-44,2699827765914;48,2316819722491;-107,5;-43,4478859968745;48,6920782902604;-107,5;-42,5922011883811;49,0865543901354;-107,5;-41,7082039324993;49,4126781955418;-107,5;-40,8013443662708;49,6684390447721;-107,5;-39,8772135804827;49,8522600871417;-107,5;-38,9415091487341;49,9630080047975;-107,5;-38;50;-107,5
POLY_0_0_115;-50;38;-36,5839202169005;-50;37,4334077791888;-35,9074926865502;-50;36,807982007375;-35,2850591138288;-50;36,1288450471164;-34,721717354583;-50;35,4015591663805;-34,2220812908509;-50;34,6320809824545;-33,7902430422422;-50;33,826712676054;-33,4297394506578;-50;32,9920503751991;-33,1435231128448;-50;32,1349301316017;-32,9339381980368;-50;31,262371932031;-32,8027012487376;-50;30,3815222032129;-32,7508871218935;-50;29,4995952811616;-32,7789201855995;-50;28,6238143243201;-32,8865708434392;-50;27,7613521544431;-33,0729574149256;-50;26,9192725097476;-33,3365533566415;-50;26,1044721914801;-33,6751997649358;-50;25,32362457773;-34,086123057778;-50;24,5831249671245;-34,5659576909514;-50;23,8890382000495;-35,1107737225355;-50;23,2470489863903;-35,7161089999187;-50;22,6624153466163;-36,3770057057239;-50;22,1399255475392;-37,0880509633271;-50;21,6838588854468;-37,8434211694032;-50;21,2979506378075;-38,6369296904056;-50;20,9853614705987;-39,4620775323365;-50;20,7486515518184;-40,3121065688115;-50;20,5897595831951;-41,1800548914705;-50;20,5099869218324;-42,0588138294043;-50;20,5099869218324;-42,9411861705957;-50;20,5897595831951;-43,8199451085295;-50;20,7486515518184;-44,6878934311885;-50;20,9853614705987;-45,5379224676635;-50;21,2979506378075;-46,3630703095944;-50;21,6838588854468;-47,1565788305968;-50;22,1399255475392;-47,9119490366729;-50;22,6624153466163;-48,622994294276;-50;23,2470489863903;-49,2838910000812;-50;23,8890382000495;-49,8892262774645;-50;24,5831249671245;-50,4340423090486;-50;25,3236245777299;-50,913876942222;-50;26,1044721914801;-51,3248002350642;-50;26,9192725097476;-51,6634466433585;-50;27,7613521544431;-51,9270425850743;-50;28,6238143243201;-52,1134291565608;-50;29,4995952811616;-52,2210798144005;-50;30,3815222032129;-52,2491128781065;-50;31,262371932031;-52,1972987512624;-50;32,1349301316017;-52,0660618019632;-50;32,9920503751991;-51,8564768871552;-50;33,826712676054;-51,5702605493422;-50;34,6320809824545;-51,2097569577578;-50;35,4015591663805;-50,7779187091491;-50;36,1288450471164;-50,278282645417;-50;36,807982007375;-49,7149408861712;-50;37,4334077791888;-49,0925073134498;-50;38;-48,4160797830995
POLY_0_0_117;-49,9999999999999;-38;-107,5;-50;-1,4210854715202E-14;-107,5;-50;38;-107,5
POLY_0_0_119;-50;38;107,5;-50;-1,4210854715202E-14;107,5;-49,9999999999999;-38;107,5
POLY_0_0_140;-37,9999999999999;-50;-107,5;-38,9415091487341;-49,9630080047976;-107,5;-39,8772135804827;-49,8522600871417;-107,5;-40,8013443662708;-49,6684390447721;-107,5;-41,7082039324993;-49,4126781955419;-107,5;-42,592201188381;-49,0865543901355;-107,5;-43,4478859968745;-48,6920782902604;-107,5;-44,2699827765913;-48,2316819722491;-107,5;-45,0534230275096;-47,7082039324994;-107,5;-45,7933765799621;-47,1248715872004;-107,5;-46,4852813742385;-46,4852813742386;-107,5;-47,1248715872003;-45,7933765799622;-107,5;-47,7082039324993;-45,0534230275097;-107,5;-48,231681972249;-44,2699827765914;-107,5;-48,6920782902603;-43,4478859968746;-107,5;-49,0865543901354;-42,5922011883811;-107,5;-49,4126781955418;-41,7082039324994;-107,5;-49,6684390447721;-40,8013443662709;-107,5;-49,8522600871416;-39,8772135804828;-107,5;-49,9630080047975;-38,9415091487342;-107,5;-49,9999999999999;-38;-107,5
POLY_0_0_161;-49,9999999999999;-38;107,5;-49,9630080047975;-38,9415091487342;107,5;-49,8522600871416;-39,8772135804828;107,5;-49,6684390447721;-40,8013443662709;107,5;-49,4126781955418;-41,7082039324994;107,5;-49,0865543901354;-42,5922011883811;107,5;-48,6920782902603;-43,4478859968746;107,5;-48,231681972249;-44,2699827765914;107,5;-47,7082039324993;-45,0534230275097;107,5;-47,1248715872003;-45,7933765799622;107,5;-46,4852813742385;-46,4852813742386;107,5;-45,7933765799621;-47,1248715872004;107,5;-45,0534230275096;-47,7082039324994;107,5;-44,2699827765913;-48,2316819722491;107,5;-43,4478859968745;-48,6920782902604;107,5;-42,592201188381;-49,0865543901355;107,5;-41,7082039324993;-49,4126781955419;107,5;-40,8013443662708;-49,6684390447721;107,5;-39,8772135804827;-49,8522600871417;107,5;-38,9415091487341;-49,9630080047976;107,5;-37,9999999999999;-50;107,5
POLY_0_0_175;-25;-50;-107,5;-24,3973165987234;-50;-107,46354437049;-23,8034216785622;-50;-107,35470908713;-23,2269755647873;-50;-107,175081213427;-22,6763841397811;-50;-106,927280128266;-22,1596762663442;-50;-106,614919329468;-21,684386708796;-50;-106,242553740855;-21,2574462591445;-50;-105,815613291204;-20,8850806705317;-50;-105,340323733656;-20,5727198717339;-50;-104,823615860219;-20,3249187865729;-50;-104,273024435213;-20,1452909128697;-50;-103,696578321438;-20,0364556295097;-50;-103,102683401277;-20;-50;-102,5
POLY_0_0_177;-20;-50;-102,5;-20;-50;-67,5;-20;-50;-32,5
POLY_0_0_191;-20;-50;-32,5;-19,9635443704902;-50;-31,8973165987234;-19,8547090871302;-50;-31,3034216785622;-19,675081213427;-50;-30,7269755647873;-19,427280128266;-50;-30,1763841397812;-19,1149193294682;-50;-29,6596762663442;-18,7425537408555;-50;-29,184386708796;-18,3156132912039;-50;-28,7574462591445;-17,8403237336557;-50;-28,3850806705317;-17,3236158602188;-50;-28,072719871734;-16,7730244352126;-50;-27,8249187865729;-16,1965783214378;-50;-27,6452909128698;-15,6026834012766;-50;-27,5364556295097;-15;-50;-27,5
POLY_0_0_193;-15;-50;-27,5;4,2632564145606E-14;-50;-27,5;15;-50;-27,5
POLY_0_0_207;15;-50;-27,5;15,6026834012767;-50;-27,5364556295097;16,1965783214378;-50;-27,6452909128697;16,7730244352127;-50;-27,8249187865729;17,3236158602189;-50;-28,072719871734;17,8403237336558;-50;-28,3850806705317;18,315613291204;-50;-28,7574462591445;18,7425537408555;-50;-29,184386708796;19,1149193294683;-50;-29,6596762663442;19,4272801282661;-50;-30,1763841397812;19,6750812134271;-50;-30,7269755647873;19,8547090871303;-50;-31,3034216785622;19,9635443704903;-50;-31,8973165987234;20;-50;-32,5
POLY_0_0_209;20;-50;-32,5;20;-50;-67,5;20;-50;-102,5
POLY_0_0_223;20;-50;-102,5;20,0364556295098;-50;-103,102683401277;20,1452909128698;-50;-103,696578321438;20,324918786573;-50;-104,273024435213;20,572719871734;-50;-104,823615860219;20,8850806705318;-50;-105,340323733656;21,2574462591445;-50;-105,815613291204;21,6843867087961;-50;-106,242553740856;22,1596762663443;-50;-106,614919329468;22,6763841397812;-50;-106,927280128266;23,2269755647874;-50;-107,175081213427;23,8034216785623;-50;-107,35470908713;24,3973165987234;-50;-107,46354437049;25;-50;-107,5
POLY_0_0_225;38,0000000000001;-50;-107,5;31,5000000000001;-50;-107,5;25;-50;-107,5
POLY_0_0_227;-37,9999999999999;-50;107,5;7,8159700933611E-14;-50;107,5;38,0000000000001;-50;107,5
