POLY_5_20_39;-2,4137411;-0,620084825;-1,142067055
POLY_5_20_40;-2,159443787;-0,620084825;-1,142067055
POLY_6_21_41;-2,159443787;-0,620084825;-1,142067055
POLY_6_21_42;-2,159443787;0,10734197;0,783439497
POLY_6_22_43;-2,4137411;-0,620084825;-1,142067055
POLY_6_22_44;-2,159443787;-0,620084825;-1,142067055
POLY_6_23_45;-2,4137411;0,10734197;0,783439497
POLY_6_23_46;-2,4137411;-0,620084825;-1,142067055
POLY_6_24_47;-2,4137411;0,10734197;0,783439497
POLY_6_24_48;-2,159443787;0,10734197;0,783439497
POLY_7_25_49;0,632389837;-1,001504327;2,034052442
POLY_7_25_50;0,632389837;1,146624524;2,034052442
POLY_7_26_51;0,632389837;-1,001504327;2,288349755
POLY_7_26_52;0,632389837;-1,001504327;2,034052442
POLY_7_27_53;0,632389837;1,146624524;2,288349755
POLY_7_27_54;0,632389837;-1,001504327;2,288349755
POLY_7_28_55;0,632389837;1,146624524;2,288349755
POLY_8_29_57;0,632389837;-1,001504327;-2,317107528
POLY_8_29_58;0,632389837;1,146624524;-2,317107528
POLY_8_30_59;0,632389837;-1,001504327;-2,062810215
POLY_8_30_60;0,632389837;-1,001504327;-2,317107528
POLY_8_31_61;0,632389837;1,146624524;-2,062810215
POLY_8_31_62;0,632389837;-1,001504327;-2,062810215
POLY_8_32_63;0,632389837;1,146624524;-2,062810215
POLY_8_32_64;0,632389837;1,146624524;-2,317107528
POLY_9_33_65;0,632389837;1,146624524;2,034052442
POLY_9_33_66;-0,394849452;1,146624524;2,034052442
POLY_9_34_67;0,632389837;1,146624524;2,288349755
POLY_9_34_68;0,632389837;1,146624524;2,034052442
POLY_9_35_69;-0,394849452;1,146624524;2,288349755
POLY_9_35_70;0,632389837;1,146624524;2,288349755
POLY_9_36_71;-0,394849452;1,146624524;2,288349755
POLY_9_36_72;-0,394849452;1,146624524;2,034052442
POLY_10_37_73;0,632389837;1,146624524;-2,317107528
POLY_10_37_74;-0,394849452;1,146624524;-2,317107528
POLY_10_38_75;0,632389837;1,146624524;-2,062810215
POLY_10_38_76;0,632389837;1,146624524;-2,317107528
POLY_10_39_77;-0,394849452;1,146624524;-2,062810215
POLY_10_39_78;0,632389837;1,146624524;-2,062810215
POLY_10_40_79;-0,394849452;1,146624524;-2,062810215
POLY_10_40_80;-0,394849452;1,146624524;-2,317107528
POLY_11_41_81;-0,394849452;-1,001504327;2,034052442
POLY_11_41_82;0,632389837;-1,001504327;2,034052442
POLY_11_42_83;-0,394849452;-1,001504327;2,288349755
POLY_11_42_84;-0,394849452;-1,001504327;2,034052442
POLY_11_43_85;0,632389837;-1,001504327;2,288349755
POLY_11_43_86;-0,394849452;-1,001504327;2,288349755
POLY_11_44_87;0,632389837;-1,001504327;2,288349755
POLY_11_44_88;0,632389837;-1,001504327;2,034052442
POLY_12_45_89;-0,394849452;1,146624524;2,034052442
POLY_12_45_90;-0,394849452;-1,001504327;2,034052442
POLY_12_46_91;-0,394849452;1,146624524;2,288349755
POLY_12_46_92;-0,394849452;1,146624524;2,034052442
POLY_12_47_93;-0,394849452;-1,001504327;2,288349755
POLY_12_47_94;-0,394849452;1,146624524;2,288349755
POLY_12_48_95;-0,394849452;-1,001504327;2,288349755
POLY_12_48_96;-0,394849452;-1,001504327;2,034052442
POLY_13_49_97;-0,394849452;1,146624524;-2,317107528
POLY_13_49_98;-0,394849452;-1,001504327;-2,317107528
POLY_13_50_99;-0,394849452;1,146624524;-2,062810215
POLY_13_50_100;-0,394849452;1,146624524;-2,317107528
POLY_13_51_101;-0,394849452;-1,001504327;-2,062810215
POLY_13_51_102;-0,394849452;1,146624524;-2,062810215
POLY_13_52_103;-0,394849452;-1,001504327;-2,062810215
POLY_13_52_104;-0,394849452;-1,001504327;-2,317107528
POLY_14_53_105;-0,394849452;-1,001504327;-2,317107528
POLY_14_53_106;0,632389837;-1,001504327;-2,317107528
POLY_14_54_107;-0,394849452;-1,001504327;-2,062810215
POLY_14_54_108;-0,394849452;-1,001504327;-2,317107528
POLY_14_55_109;0,632389837;-1,001504327;-2,062810215
POLY_14_55_110;-0,394849452;-1,001504327;-2,062810215
POLY_14_56_111;0,632389837;-1,001504327;-2,062810215
POLY_14_56_112;0,632389837;-1,001504327;-2,317107528
POLY_15_57_113;-0,836189307;1,680838173;-2,317107528
POLY_15_57_114;-0,855275728;1,795216819;-2,317107528
POLY_15_57_115;-0,910466679;1,897200765;-2,317107528
POLY_15_57_116;-0,995781365;1,975738467;-2,317107528
POLY_15_57_117;-1,101974617;2,022319145;-2,317107528
POLY_15_57_118;-1,217538747;2,031895062;-2,317107528
POLY_15_57_119;-1,329950588;2,003428518;-2,317107528
POLY_15_57_120;-1,427028574;1,940004304;-2,317107528
POLY_15_57_121;-1,498252799;1,848495418;-2,317107528
POLY_15_57_122;-1,535905012;1,738818269;-2,317107528
POLY_15_57_123;-1,535905012;1,622858076;-2,317107528
POLY_15_57_124;-1,498252799;1,513180927;-2,317107528
POLY_15_57_125;-1,427028574;1,421672041;-2,317107528
POLY_15_57_126;-1,329950588;1,358247827;-2,317107528
POLY_15_57_127;-1,217538747;1,329781283;-2,317107528
POLY_15_57_128;-1,101974617;1,3393572;-2,317107528
POLY_15_57_129;-0,995781365;1,385937879;-2,317107528
POLY_15_57_130;-0,910466679;1,46447558;-2,317107528
POLY_15_57_131;-0,855275728;1,566459526;-2,317107528
POLY_15_57_132;-0,836189307;1,680838173;-2,317107528
POLY_15_58_133;-1,54070938;1,680838173;-2,062810215
POLY_15_58_134;-1,521622959;1,795216819;-2,062810215
POLY_15_58_135;-1,466432008;1,897200765;-2,062810215
POLY_15_58_136;-1,381117321;1,975738467;-2,062810215
POLY_15_58_137;-1,27492407;2,022319145;-2,062810215
POLY_15_58_138;-1,15935994;2,031895062;-2,062810215
POLY_15_58_139;-1,046948099;2,003428518;-2,062810215
POLY_15_58_140;-0,949870112;1,940004304;-2,062810215
POLY_15_58_141;-0,878645888;1,848495418;-2,062810215
POLY_15_58_142;-0,840993675;1,738818269;-2,062810215
POLY_15_58_143;-0,840993675;1,622858076;-2,062810215
POLY_15_58_144;-0,878645888;1,513180927;-2,062810215
POLY_15_58_145;-0,949870112;1,421672041;-2,062810215
POLY_7_28_56;0,632389837;1,146624524;2,034052442
POLY_15_58_146;-1,046948099;1,358247827;-2,062810215
POLY_15_58_147;-1,15935994;1,329781283;-2,062810215
POLY_15_58_148;-1,27492407;1,3393572;-2,062810215
POLY_15_58_149;-1,381117321;1,385937879;-2,062810215
POLY_15_58_150;-1,466432008;1,46447558;-2,062810215
POLY_15_58_151;-1,521622959;1,566459526;-2,062810215
POLY_15_58_152;-1,54070938;1,680838173;-2,062810215
POLY_16_59_153;-0,836189307;1,680838173;2,034052442
POLY_16_59_154;-0,855275728;1,795216819;2,034052442
POLY_16_59_155;-0,910466679;1,897200765;2,034052442
POLY_16_59_156;-0,995781365;1,975738467;2,034052442
POLY_16_59_157;-1,101974617;2,022319145;2,034052442
POLY_16_59_158;-1,217538747;2,031895062;2,034052442
POLY_16_59_159;-1,329950588;2,003428518;2,034052442
POLY_16_59_160;-1,427028574;1,940004304;2,034052442
POLY_16_59_161;-1,498252799;1,848495418;2,034052442
POLY_16_59_162;-1,535905012;1,738818269;2,034052442
POLY_16_59_163;-1,535905012;1,622858076;2,034052442
POLY_16_59_164;-1,498252799;1,513180927;2,034052442
POLY_16_59_165;-1,427028574;1,421672041;2,034052442
POLY_16_59_166;-1,329950588;1,358247827;2,034052442
POLY_16_59_167;-1,217538747;1,329781283;2,034052442
POLY_16_59_168;-1,101974617;1,3393572;2,034052442
POLY_16_59_169;-0,995781365;1,385937879;2,034052442
POLY_16_59_170;-0,910466679;1,46447558;2,034052442
POLY_16_59_171;-0,855275728;1,566459526;2,034052442
POLY_16_59_172;-0,836189307;1,680838173;2,034052442
POLY_16_60_173;-1,54070938;1,680838173;2,288349755
POLY_16_60_174;-1,521622959;1,795216819;2,288349755
POLY_16_60_175;-1,466432008;1,897200765;2,288349755
POLY_16_60_176;-1,381117321;1,975738467;2,288349755
POLY_16_60_177;-1,27492407;2,022319145;2,288349755
POLY_16_60_178;-1,15935994;2,031895062;2,288349755
POLY_16_60_179;-1,046948099;2,003428518;2,288349755
POLY_16_60_180;-0,949870112;1,940004304;2,288349755
POLY_16_60_181;-0,878645888;1,848495418;2,288349755
POLY_16_60_182;-0,840993675;1,738818269;2,288349755
POLY_16_60_183;-0,840993675;1,622858076;2,288349755
POLY_16_60_184;-0,878645888;1,513180927;2,288349755
POLY_16_60_185;-0,949870112;1,421672041;2,288349755
POLY_16_60_186;-1,046948099;1,358247827;2,288349755
POLY_16_60_187;-1,15935994;1,329781283;2,288349755
POLY_16_60_188;-1,27492407;1,3393572;2,288349755
POLY_16_60_189;-1,381117321;1,385937879;2,288349755
POLY_16_60_190;-1,466432008;1,46447558;2,288349755
POLY_16_60_191;-1,521622959;1,566459526;2,288349755
POLY_16_60_192;-1,54070938;1,680838173;2,288349755
POLY_17_61_193;0,555170316;-2,737321235;-2,317107528
POLY_17_61_194;0,535824215;-2,615174765;-2,317107528
POLY_17_61_195;0,479679646;-2,504984843;-2,317107528
POLY_17_61_196;0,392232428;-2,417537626;-2,317107528
POLY_17_61_197;0,282042506;-2,361393056;-2,317107528
POLY_17_61_198;0,159896036;-2,342046956;-2,317107528
POLY_17_61_199;3,77E-02;-2,361393056;-2,317107528
POLY_17_61_200;-7,24E-02;-2,417537626;-2,317107528
POLY_17_61_201;-0,159887574;-2,504984843;-2,317107528
POLY_17_61_202;-0,216032143;-2,615174765;-2,317107528
POLY_17_61_203;-0,235378244;-2,737321235;-2,317107528
POLY_17_61_204;-0,216032143;-2,859467705;-2,317107528
POLY_17_61_205;-0,159887574;-2,969657627;-2,317107528
POLY_17_61_206;-7,24E-02;-3,057104845;-2,317107528
POLY_17_61_207;3,77E-02;-3,113249415;-2,317107528
POLY_17_61_208;0,159896036;-3,132595515;-2,317107528
POLY_17_61_209;0,282042506;-3,113249415;-2,317107528
POLY_17_61_210;0,392232428;-3,057104845;-2,317107528
POLY_17_61_211;0,479679646;-2,969657627;-2,317107528
POLY_17_61_212;0,535824215;-2,859467705;-2,317107528
POLY_17_61_213;0,555170316;-2,737321235;-2,317107528
POLY_17_62_214;-0,235378244;-2,737321235;-2,062810215
POLY_17_62_215;-0,216032143;-2,615174765;-2,062810215
POLY_17_62_216;-0,159887574;-2,504984843;-2,062810215
POLY_17_62_217;-7,24E-02;-2,417537626;-2,062810215
POLY_17_62_218;3,77E-02;-2,361393056;-2,062810215
POLY_17_62_219;0,159896036;-2,342046956;-2,062810215
POLY_17_62_220;0,282042506;-2,361393056;-2,062810215
POLY_17_62_221;0,392232428;-2,417537626;-2,062810215
POLY_17_62_222;0,479679646;-2,504984843;-2,062810215
POLY_17_62_223;0,535824215;-2,615174765;-2,062810215
POLY_17_62_224;0,555170316;-2,737321235;-2,062810215
POLY_17_62_225;0,535824215;-2,859467705;-2,062810215
POLY_17_62_226;0,479679646;-2,969657627;-2,062810215
POLY_17_62_227;0,392232428;-3,057104845;-2,062810215
POLY_17_62_228;0,282042506;-3,113249415;-2,062810215
POLY_17_62_229;0,159896036;-3,132595515;-2,062810215
POLY_17_62_230;0,037749566;-3,113249415;-2,062810215
POLY_17_62_231;-7,24E-02;-3,057104845;-2,062810215
POLY_17_62_232;-0,159887574;-2,969657627;-2,062810215
POLY_17_62_233;-0,216032143;-2,859467705;-2,062810215
POLY_17_62_234;-0,235378244;-2,737321235;-2,062810215
POLY_18_63_235;0,555170316;-2,737321235;2,034052442
POLY_18_63_236;0,535824215;-2,615174765;2,034052442
POLY_18_63_237;0,479679646;-2,504984843;2,034052442
POLY_18_63_238;0,392232428;-2,417537626;2,034052442
POLY_18_63_239;0,282042506;-2,361393056;2,034052442
POLY_18_63_240;0,159896036;-2,342046956;2,034052442
POLY_18_63_241;3,77E-02;-2,361393056;2,034052442
POLY_18_63_242;-7,24E-02;-2,417537626;2,034052442
POLY_18_63_243;-0,159887574;-2,504984843;2,034052442
POLY_18_63_244;-0,216032143;-2,615174765;2,034052442
POLY_18_63_245;-0,235378244;-2,737321235;2,034052442
POLY_18_63_246;-0,216032143;-2,859467705;2,034052442
POLY_18_63_247;-0,159887574;-2,969657627;2,034052442
POLY_18_63_248;-7,24E-02;-3,057104845;2,034052442
POLY_18_63_249;3,77E-02;-3,113249415;2,034052442
POLY_18_63_250;0,159896036;-3,132595515;2,034052442
POLY_18_63_251;0,282042506;-3,113249415;2,034052442
POLY_18_63_252;0,392232428;-3,057104845;2,034052442
POLY_18_63_253;0,479679646;-2,969657627;2,034052442
POLY_18_63_254;0,535824215;-2,859467705;2,034052442
POLY_18_63_255;0,555170316;-2,737321235;2,034052442
POLY_18_64_256;-0,235378244;-2,737321235;2,288349755
POLY_18_64_257;-0,216032143;-2,615174765;2,288349755
POLY_18_64_258;-0,159887574;-2,504984843;2,288349755
POLY_18_64_259;-7,24E-02;-2,417537626;2,288349755
POLY_18_64_260;3,77E-02;-2,361393056;2,288349755
POLY_18_64_261;0,159896036;-2,342046956;2,288349755
POLY_18_64_262;0,282042506;-2,361393056;2,288349755
POLY_18_64_263;0,392232428;-2,417537626;2,288349755
POLY_18_64_264;0,479679646;-2,504984843;2,288349755
POLY_18_64_265;0,535824215;-2,615174765;2,288349755
POLY_18_64_266;0,555170316;-2,737321235;2,288349755
POLY_18_64_267;0,535824215;-2,859467705;2,288349755
POLY_18_64_268;0,479679646;-2,969657627;2,288349755
POLY_18_64_269;0,392232428;-3,057104845;2,288349755
POLY_18_64_270;0,282042506;-3,113249415;2,288349755
POLY_18_64_271;0,159896036;-3,132595515;2,288349755
POLY_18_64_272;0,037749566;-3,113249415;2,288349755
POLY_18_64_273;-7,24E-02;-3,057104845;2,288349755
POLY_18_64_274;-0,159887574;-2,969657627;2,288349755
POLY_18_64_275;-0,216032143;-2,859467705;2,288349755
POLY_18_64_276;-0,235378244;-2,737321235;2,288349755
POLY_19_65_277;1,421803341;-5,317064004;2,288349755
POLY_19_65_278;1,533063808;-5,39672148;2,275813711
POLY_19_65_279;1,63874521;-5,472384597;2,238834189
POLY_19_65_280;1,733548242;-5,540259291;2,179265496
POLY_19_65_281;1,812719082;-5,596942042;2,100094656
POLY_19_65_282;1,872287775;-5,639590539;2,005291624
POLY_19_65_283;1,909267297;-5,666066209;1,899610222
POLY_19_65_284;1,921803341;-5,675041451;1,788349755
POLY_19_66_285;-1,9137411;-2,928964641;2,288349755
POLY_19_66_286;1,421803341;-5,317064004;2,288349755
POLY_19_67_287;-2,4137411;-2,570987194;1,788349755
POLY_19_67_288;-2,401205056;-2,579962436;1,899610222
POLY_19_67_289;-2,364225534;-2,606438106;2,005291624
POLY_19_67_290;-2,304656842;-2,649086603;2,100094656
POLY_19_67_291;-2,225486001;-2,705769354;2,179265496
POLY_19_67_292;-2,13068297;-2,773644048;2,238834189
POLY_19_67_293;-2,025001567;-2,849307165;2,275813711
POLY_19_67_294;-1,9137411;-2,928964641;2,288349755
POLY_19_68_295;-2,4137411;-2,570987194;-1,817107528
POLY_19_68_296;-2,4137411;-2,570987194;1,788349755
POLY_19_69_297;-1,9137411;-2,928964641;-2,317107528
POLY_19_69_298;-2,025001567;-2,849307165;-2,304571484
POLY_19_69_299;-2,13068297;-2,773644048;-2,267591962
POLY_19_69_300;-2,225486001;-2,705769354;-2,208023269
POLY_19_69_301;-2,304656842;-2,649086603;-2,128852429
POLY_19_69_302;-2,364225534;-2,606438106;-2,034049398
POLY_19_69_303;-2,401205056;-2,579962436;-1,928367995
POLY_19_69_304;-2,4137411;-2,570987194;-1,817107528
POLY_19_70_305;1,421803341;-5,317064004;-2,317107528
POLY_19_70_306;-1,9137411;-2,928964641;-2,317107528
POLY_19_71_307;1,921803341;-5,675041451;-1,817107528
POLY_19_71_308;1,909267297;-5,666066209;-1,928367995
POLY_19_71_309;1,872287775;-5,639590539;-2,034049398
POLY_19_71_310;1,812719082;-5,596942042;-2,128852429
POLY_19_71_311;1,733548242;-5,540259291;-2,208023269
POLY_19_71_312;1,63874521;-5,472384597;-2,267591962
POLY_19_71_313;1,533063808;-5,39672148;-2,304571484
POLY_19_71_314;1,421803341;-5,317064004;-2,317107528
POLY_19_72_315;1,921803341;-5,675041451;-1,817107528
POLY_19_72_316;1,921803341;-5,675041451;1,788349755
POLY_19_73_317;-2,159443787;-2,7530526;-1,817107528
POLY_19_73_318;-2,147418242;-2,761662348;-1,893033834
POLY_19_73_319;-2,11251875;-2,78664881;-1,961527944
POLY_19_73_320;-2,058161516;-2,825566137;-2,015885177
POLY_19_73_321;-1,989667406;-2,874604831;-2,05078467
POLY_19_73_322;-1,9137411;-2,928964641;-2,062810215
POLY_19_74_323;-2,159443787;-2,7530526;1,788349755
POLY_19_74_324;-2,159443787;-2,7530526;-1,817107528
POLY_19_75_325;-1,9137411;-2,928964641;2,034052442
POLY_19_75_326;-1,989667406;-2,874604831;2,022026896
POLY_19_75_327;-2,058161516;-2,825566137;1,987127404
POLY_19_75_328;-2,11251875;-2,78664881;1,932770171
POLY_19_75_329;-2,147418242;-2,761662348;1,86427606
POLY_19_75_330;-2,159443787;-2,7530526;1,788349755
POLY_19_76_331;1,421803341;-5,317064004;2,034052442
POLY_19_76_332;-1,9137411;-2,928964641;2,034052442
POLY_19_77_333;1,667506028;-5,492976045;1,788349755
POLY_19_77_334;1,655480483;-5,484366297;1,86427606
POLY_19_77_335;1,62058099;-5,459379835;1,932770171
POLY_19_77_336;1,566223757;-5,420462508;1,987127404
POLY_19_77_337;1,497729647;-5,371423814;2,022026896
POLY_19_77_338;1,421803341;-5,317064004;2,034052442
POLY_19_78_339;1,667506028;-5,492976045;-1,817107528
POLY_19_78_340;1,667506028;-5,492976045;1,788349755
POLY_19_79_341;1,421803341;-5,317064004;-2,062810215
POLY_19_79_342;1,497729647;-5,371423814;-2,05078467
POLY_19_79_343;1,566223757;-5,420462508;-2,015885177
POLY_19_79_344;1,62058099;-5,459379835;-1,961527944
POLY_19_79_345;1,655480483;-5,484366297;-1,893033834
POLY_19_79_346;1,667506028;-5,492976045;-1,817107528
POLY_19_80_347;-1,9137411;-2,928964641;-2,062810215
POLY_19_80_348;1,421803341;-5,317064004;-2,062810215
POLY_20_81_349;1,921803341;-5,675041451;-1,817107528
POLY_20_81_350;1,909267297;-5,666066209;-1,928367995
POLY_20_81_351;1,872287775;-5,639590539;-2,034049398
POLY_20_81_352;1,812719082;-5,596942042;-2,128852429
POLY_20_81_353;1,733548242;-5,540259291;-2,208023269
POLY_20_81_354;1,63874521;-5,472384597;-2,267591962
POLY_20_81_355;1,533063808;-5,39672148;-2,304571484
POLY_20_81_356;1,421803341;-5,317064004;-2,317107528
POLY_20_82_357;1,421803341;-5,317064004;-2,317107528
POLY_20_82_358;1,421803341;4,324958549;-2,317107528
POLY_20_83_359;1,921803341;4,324958549;-1,817107528
POLY_20_83_360;1,904766254;4,324958549;-1,946517051
POLY_20_83_361;1,854816043;4,324958549;-2,067107528
POLY_20_83_362;1,775356731;4,324958549;-2,170660919
POLY_20_83_363;1,671803341;4,324958549;-2,25012023
POLY_20_83_364;1,551212863;4,324958549;-2,300070441
POLY_20_83_365;1,421803341;4,324958549;-2,317107528
POLY_20_84_366;1,921803341;-5,675041451;-1,817107528
POLY_20_84_367;1,921803341;4,324958549;-1,817107528
POLY_21_85_368;-0,394849452;1,146624524;-2,317107528
POLY_21_85_369;-0,394849452;-1,001504327;-2,317107528
POLY_21_86_370;-0,394849452;-1,001504327;-2,317107528
POLY_21_86_371;0,632389837;-1,001504327;-2,317107528
POLY_21_87_372;0,632389837;-1,001504327;-2,317107528
POLY_21_87_373;0,632389837;1,146624524;-2,317107528
POLY_21_88_374;0,632389837;1,146624524;-2,317107528
POLY_21_88_375;-0,394849452;1,146624524;-2,317107528
POLY_21_89_376;-0,836189307;1,680838173;-2,317107528
POLY_21_89_377;-0,855275728;1,795216819;-2,317107528
POLY_21_89_378;-0,910466679;1,897200765;-2,317107528
POLY_21_89_379;-0,995781365;1,975738467;-2,317107528
POLY_21_89_380;-1,101974617;2,022319145;-2,317107528
POLY_21_89_381;-1,217538747;2,031895062;-2,317107528
POLY_21_89_382;-1,329950588;2,003428518;-2,317107528
POLY_21_89_383;-1,427028574;1,940004304;-2,317107528
POLY_21_89_384;-1,498252799;1,848495418;-2,317107528
POLY_21_89_385;-1,535905012;1,738818269;-2,317107528
POLY_21_89_386;-1,535905012;1,622858076;-2,317107528
POLY_21_89_387;-1,498252799;1,513180927;-2,317107528
POLY_21_89_388;-1,427028574;1,421672041;-2,317107528
POLY_21_89_389;-1,329950588;1,358247827;-2,317107528
POLY_21_89_390;-1,217538747;1,329781283;-2,317107528
POLY_21_89_391;-1,101974617;1,3393572;-2,317107528
POLY_21_89_392;-0,995781365;1,385937879;-2,317107528
POLY_21_89_393;-0,910466679;1,46447558;-2,317107528
POLY_21_89_394;-0,855275728;1,566459526;-2,317107528
POLY_21_89_395;-0,836189307;1,680838173;-2,317107528
POLY_21_90_396;0,555170316;-2,737321235;-2,317107528
POLY_21_90_397;0,535824215;-2,615174765;-2,317107528
POLY_21_90_398;0,479679646;-2,504984843;-2,317107528
POLY_21_90_399;0,392232428;-2,417537626;-2,317107528
POLY_21_90_400;0,282042506;-2,361393056;-2,317107528
POLY_21_90_401;0,159896036;-2,342046956;-2,317107528
POLY_21_90_402;3,77E-02;-2,361393056;-2,317107528
POLY_21_90_403;-7,24E-02;-2,417537626;-2,317107528
POLY_21_90_404;-0,159887574;-2,504984843;-2,317107528
POLY_21_90_405;-0,216032143;-2,615174765;-2,317107528
POLY_21_90_406;-0,235378244;-2,737321235;-2,317107528
POLY_21_90_407;-0,216032143;-2,859467705;-2,317107528
POLY_21_90_408;-0,159887574;-2,969657627;-2,317107528
POLY_21_90_409;-7,24E-02;-3,057104845;-2,317107528
POLY_21_90_410;3,77E-02;-3,113249415;-2,317107528
POLY_21_90_411;0,159896036;-3,132595515;-2,317107528
POLY_21_90_412;0,282042506;-3,113249415;-2,317107528
POLY_21_90_413;0,392232428;-3,057104845;-2,317107528
POLY_21_90_414;0,479679646;-2,969657627;-2,317107528
POLY_21_90_415;0,535824215;-2,859467705;-2,317107528
POLY_21_90_416;0,555170316;-2,737321235;-2,317107528
POLY_21_91_417;1,421803341;-5,317064004;-2,317107528
POLY_21_91_418;-1,9137411;-2,928964641;-2,317107528
POLY_21_92_419;-1,9137411;-2,928964641;-2,317107528
POLY_21_92_420;-1,9137411;4,324958549;-2,317107528
POLY_21_93_421;1,421803341;4,324958549;-2,317107528
POLY_21_93_422;-1,9137411;4,324958549;-2,317107528
POLY_21_94_423;1,421803341;-5,317064004;-2,317107528
POLY_21_94_424;1,421803341;4,324958549;-2,317107528
POLY_22_95_425;-1,9137411;-2,928964641;-2,317107528
POLY_22_95_426;-2,025001567;-2,849307165;-2,304571484
POLY_22_95_427;-2,13068297;-2,773644048;-2,267591962
POLY_22_95_428;-2,225486001;-2,705769354;-2,208023269
POLY_22_95_429;-2,304656842;-2,649086603;-2,128852429
POLY_22_95_430;-2,364225534;-2,606438106;-2,034049398
POLY_22_95_431;-2,401205056;-2,579962436;-1,928367995
POLY_22_95_432;-2,4137411;-2,570987194;-1,817107528
POLY_22_96_433;-2,4137411;-2,570987194;-1,817107528
POLY_22_96_434;-2,4137411;4,324958549;-1,817107528
POLY_22_97_435;-1,9137411;4,324958549;-2,317107528
POLY_22_97_436;-2,043150623;4,324958549;-2,300070441
POLY_22_97_437;-2,1637411;4,324958549;-2,25012023
POLY_22_97_438;-2,267294491;4,324958549;-2,170660919
POLY_22_97_439;-2,346753802;4,324958549;-2,067107528
POLY_22_97_440;-2,396704013;4,324958549;-1,946517051
POLY_22_97_441;-2,4137411;4,324958549;-1,817107528
POLY_22_98_442;-1,9137411;-2,928964641;-2,317107528
POLY_22_98_443;-1,9137411;4,324958549;-2,317107528
POLY_23_99_444;1,667506028;-5,492976045;1,788349755
POLY_23_99_445;1,655480483;-5,484366297;1,86427606
POLY_23_99_446;1,62058099;-5,459379835;1,932770171
POLY_23_99_447;1,566223757;-5,420462508;1,987127404
POLY_23_99_448;1,497729647;-5,371423814;2,022026896
POLY_23_99_449;1,421803341;-5,317064004;2,034052442
POLY_23_100_450;1,421803341;-5,317064004;2,034052442
POLY_23_100_451;1,421803341;4,324958549;2,034052442
POLY_23_101_452;1,667506028;4,324958549;1,788349755
POLY_23_101_453;1,648803025;4,324958549;1,882376102
POLY_23_101_454;1,595541377;4,324958549;1,962087791
POLY_23_101_455;1,515829689;4,324958549;2,015349438
POLY_23_101_456;1,421803341;4,324958549;2,034052442
POLY_23_102_457;1,667506028;-5,492976045;1,788349755
POLY_23_102_458;1,667506028;4,324958549;1,788349755
POLY_24_103_459;-0,394849452;1,146624524;2,034052442
POLY_24_103_460;-0,394849452;-1,001504327;2,034052442
POLY_24_104_461;-0,394849452;-1,001504327;2,034052442
POLY_24_104_462;0,632389837;-1,001504327;2,034052442
POLY_24_105_463;0,632389837;-1,001504327;2,034052442
POLY_24_105_464;0,632389837;1,146624524;2,034052442
POLY_24_106_465;0,632389837;1,146624524;2,034052442
POLY_24_106_466;-0,394849452;1,146624524;2,034052442
POLY_24_107_467;-0,836189307;1,680838173;2,034052442
POLY_24_107_468;-0,855275728;1,795216819;2,034052442
POLY_24_107_469;-0,910466679;1,897200765;2,034052442
POLY_24_107_470;-0,995781365;1,975738467;2,034052442
